ÀÏ½Ã	ÁöÁ¡	Æø¿°¿©ºÎ(O/X)	ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC)	ÃÖ°í±â¿Â(¡ÆC)	Æò±Õ±â¿Â(¡ÆC)	ÃÖÀú±â¿Â(¡ÆC)	Æò±Õ»ó´ë½Àµµ(%)	Æø¿°Æ¯º¸(O/X)	Æø¿°¿µÇâ¿¹º¸(´Ü°è)	¿­´ë¾ß(O/X)	ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
2024-05-11	¼º³²(572)	X	23.5	22.8	16.5	10.6	83	X	 	X	³·À½
2024-05-11	°úÃµ(590)	X	24.4	24.3	16.6	9.6	83	X	 	X	³·À½
2024-05-11	¾çÁÖ(598)	X	22.1	21.3	15.8	9	85	X	 	X	³·À½
2024-05-11	´Ü¾ç(601)	X	23.7	24.7	17.2	7.5	73	X	 	X	³·À½
2024-05-11	ÁøÃµ(602)	X	24.3	25.3	17.8	10.2	70	X	 	X	³·À½
2024-05-11	±«»ê(603)	X	24.5	25.6	17.5	7.4	73	X	 	X	³·À½
2024-05-11	¿ÁÃµ(604)	X	24.7	25.8	18.5	9.7	73	X	 	X	³·À½
2024-05-11	È«ºÏ(608)	X						X	 	X	³·À½
2024-05-11	°øÁÖ(612)	X	23.9	24.2	17.2	9.4	79	X	 	X	³·À½
2024-05-11	¼­Ãµ(614)	X	24	23.3	17.5	10.1	83	X	 	X	³·À½
2024-05-11	³í»ê(615)	X	24.6	25.4	18.4	10	75	X	 	X	³·À½
2024-05-11	´çÁø(616)	X	23.3	22.9	17.5	12.5	79	X	 	X	³·À½
2024-05-11	Ã»¾ç(618)	X	23.7	23.4	16.8	8.6	85	X	 	X	³·À½
2024-05-11	À½¼º(619)	X	24.3	24.7	17	7.8	76	X	 	X	³·À½
2024-05-11	ÁõÆò(623)	X	23.6	24.4	17.9	10.4	71	X	 	X	³·À½
2024-05-11	ÅÂ¾È(627)	X	22.7	21.3	16.2	11.6	86	X	 	X	³·À½
2024-05-11	¿¹»ê(628)	X	23.8	23.7	17.6	12.4	80	X	 	X	³·À½
2024-05-11	¾Æ»ê(634)	X	26	25.8	17.8	11.5	79	X	 	X	³·À½
2024-05-11	°è·æ(636)	X	23.7	23.9	17.3	7.6	81	X	 	X	³·À½
2024-05-11	¿¬ÃµÃ»»ê(652)	X	21.8	21	15.1	7.8	85	X	 	X	³·À½
2024-05-11	¾ç¾ç(670)	X	24.4	25.8	20.9	15.8	50	X	 	X	³·À½
2024-05-11	¹«¾È(699)	X	25.1	24.9	19	13.6	80	X	 	X	³·À½
2024-05-11	¹«ÁÖ(701)	X	24	25.3	18.1	8.8	69	X	 	X	³·À½
2024-05-11	ÀÍ»ê(702)	X	24.2	24.6	18.6	12.1	70	X	 	X	³·À½
2024-05-11	Áø¾È(703)	X	22.9	23.2	17.5	12.1	76	X	 	X	³·À½
2024-05-11	´ã¾ç(706)	X	26.6	26.2	18.4	11.4	88	X	 	X	³·À½
2024-05-11	±¸·Ê(709)	X	25.6	25	19.3	13.1	78	X	 	X	³·À½
2024-05-11	³ªÁÖ(710)	X	25.2	25.3	18.3	10.9	81	X	 	X	³·À½
2024-05-11	¼øÃµ½Ã(712)	X	24.9	23.7	19.3	13.3	87	X	 	X	³·À½
2024-05-11	±¤¾çÀ¾(713)	X	25.9	25	19.4	13.5	83	X	 	X	³·À½
2024-05-11	Àå¼º(730)	X	24.8	25.1	19	13.8	79	X	 	X	³·À½
2024-05-11	¿µ¾Ï(731)	X	25.3	25.4	19.3	15.1	80	X	 	X	³·À½
2024-05-11	º¸¼º(732)	X	23.5	21.9	17.5	13.8	91	X	 	X	³·À½
2024-05-11	¿ÏÁÖ(734)	X	25.2	25.6	19.7	9.2	72	X	 	X	³·À½
2024-05-11	±èÁ¦(737)	X	24.5	24.8	19.1	14.8	74	X	 	X	³·À½
2024-05-11	È­¼ø(741)	X	25.9	25.7	18.4	12.8	82	X	 	X	³·À½
2024-05-11	ÇÔÆò(754)	X	25	24.6	18.3	11.5	84	X	 	X	³·À½
2024-05-11	°î¼º(768)	X	25.4	25.4	18.4	11.6	82	X	 	X	³·À½
2024-05-11	¾ÐÇØµµ(789)	X	24.7	23.9	18.8	15.4	83	X	 	X	³·À½
2024-05-11	¿µ¾ç(801)	X	24.2	24.9	18.5	8.7	69	X	 	X	³·À½
2024-05-11	¼ºÁÖ(810)	X	25.9	26.7	19.4	9.5	66	X	 	X	³·À½
2024-05-11	°í·É(812)	X	24.6	24.3	18.7	11	81	X	 	X	³·À½
2024-05-11	Ã»µµ(813)	X	25.1	25	19.4	10.7	69	X	 	X	³·À½
2024-05-11	¿¹Ãµ(815)	X	25.3	26.3	18.8	9.3	69	X	 	X	³·À½
2024-05-11	±èÃµ(822)	X	26.6	28.1	19.7	9	66	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	±ºÀ§(823)	X	25.8	26.6	20.3	12.2	67	X	 	X	³·À½
2024-05-11	Ä¥°î(825)	X	26	26.1	20.3	12.6	71	X	 	X	³·À½
2024-05-11	°æ»ê(827)	X	24.1	24.3	20.5	16	66	X	 	X	³·À½
2024-05-11	»ïÃ´(876)	X	26.9	28.5	22.2	13.7	46	X	 	X	³·À½
2024-05-11	¼ÓÃÊ(90)	X	23.9	24.5	20.6	15	50.9	X	 	X	³·À½
2024-05-11	»ïÃµÆ÷(907)	X	24.7	23.3	18.5	15	88	X	 	X	³·À½
2024-05-11	°í¼º(918)	X	23.6	21.7	19.1	14.2	87	X	 	X	³·À½
2024-05-11	Ã¢³ç(919)	X	25.3	24.7	20	12.7	75	X	 	X	³·À½
2024-05-11	ÇÔ¾È(920)	X	24.5	23.9	18.8	11.3	79	X	 	X	³·À½
2024-05-11	ºÏÃáÃµ(93)	X	21.8	21.1	15.6	8.4	84	X	 	X	³·À½
2024-05-11	ÇÏµ¿(932)	X	24.9	24.2	18.9	13.4	77	X	 	X	³·À½
2024-05-11	Ã¶¿ø(95)	X	21.3	20	14.9	8	86.1	X	 	X	³·À½
2024-05-11	µ¿µÎÃµ(98)	X	22.1	20.7	16.3	10.6	87.3	X	 	X	³·À½
2024-05-11	ÆÄÁÖ(99)	X	22.1	20.7	14.6	7.6	91.5	X	 	X	³·À½
2024-05-12	ºÏ°­¸ª(104)	X	21.9	22.8	17.3	12.8	52.4	X	 	X	³·À½
2024-05-12	µ¿ÇØ(106)	X	22.7	24.7	17.9	13.8	65.1	X	 	X	³·À½
2024-05-12	¼­¿ï(108)	X	21.2	21.6	16.6	11.9	65	X	 	X	³·À½
2024-05-12	ÀÎÃµ(112)	X	19.9	19.8	15.4	11	72	X	 	X	³·À½
2024-05-12	¿øÁÖ(114)	X	20.2	21.2	16.8	12.5	63.6	X	 	X	³·À½
2024-05-12	¿ï¸ªµµ(115)	X	21	19.8	16.9	15.5	68.3	X	 	X	³·À½
2024-05-12	¼ö¿ø(119)	X	20.9	21.4	15.6	10.6	68.8	X	 	X	³·À½
2024-05-12	¿µ¿ù(121)	X	20.7	21.5	15.9	11	68.1	X	 	X	³·À½
2024-05-12	ÃæÁÖ(127)	X	21	21.6	16	11.1	70	X	 	X	³·À½
2024-05-12	¼­»ê(129)	X	19.8	19.7	14.5	9	70.6	X	 	X	³·À½
2024-05-12	¿ïÁø(130)	X	21.4	19.6	16.5	13.2	81.8	X	 	X	³·À½
2024-05-12	Ã»ÁÖ(131)	X	20.8	22.3	17.1	12.5	57.3	X	 	X	³·À½
2024-05-12	´ëÀü(133)	X	21.6	22.8	16.6	11.3	61.5	X	 	X	³·À½
2024-05-12	ÃßÇ³·É(135)	X	20	21	16.2	12.1	59.1	X	 	X	³·À½
2024-05-12	¾Èµ¿(136)	X	21.7	22.6	17.8	13	63.6	X	 	X	³·À½
2024-05-12	»óÁÖ(137)	X	22.4	23.5	17.8	13.1	60.5	X	 	X	³·À½
2024-05-12	Æ÷Ç×(138)	X	23.1	24.6	19.2	15.4	67.4	X	 	X	³·À½
2024-05-12	±º»ê(140)	X	20.7	20.3	15.3	11.2	71.3	X	 	X	³·À½
2024-05-12	´ë±¸(143)	X	22	24.1	19.3	16.4	53.9	X	 	X	³·À½
2024-05-12	ÀüÁÖ(146)	X	21.8	22.3	17.3	13.6	63.3	X	 	X	³·À½
2024-05-12	¿ï»ê(152)	X	22.1	23.4	18.8	15.6	64.8	X	 	X	³·À½
2024-05-12	Ã¢¿ø(155)	X	22.7	23.4	19.4	16.9	61.9	X	 	X	³·À½
2024-05-12	±¤ÁÖ(156)	X	22.3	23.3	17.3	12.2	63.3	X	 	X	³·À½
2024-05-12	ºÎ»ê(159)	X	23	23.1	18.8	16.2	76.8	X	 	X	³·À½
2024-05-12	Åë¿µ(162)	X	24	23.7	18.1	14.8	83.3	X	 	X	³·À½
2024-05-12	¸ñÆ÷(165)	X	20	20.1	16.2	13.1	67.3	X	 	X	³·À½
2024-05-12	¿©¼ö(168)	X	22.4	23.2	19.1	16.3	63.6	X	 	X	³·À½
2024-05-12	Èæ»êµµ(169)	X	19.8	18.2	14.7	12.3	83	X	 	X	³·À½
2024-05-12	¿Ïµµ(170)	X	22	22.6	17.5	13.9	61.5	X	 	X	³·À½
2024-05-12	°íÃ¢(172)	X	20.1	20.4	15.5	10.3	65.8	X	 	X	³·À½
2024-05-12	Á¦ÁÖ(184)	X	22.3	19.9	17.5	14.6	63	X	 	X	³·À½
2024-05-12	ÁøÁÖ(192)	X	23.9	25.6	19.2	12.3	67	X	 	X	³·À½
2024-05-12	¾çÆò(202)	X	21	22.5	16.2	10.6	66.6	X	 	X	³·À½
2024-05-12	ÀÌÃµ(203)	X	21.9	22.5	16.4	11.3	70.9	X	 	X	³·À½
2024-05-12	ÀÎÁ¦(211)	X	20.5	21.9	14.6	8.7	68.6	X	 	X	³·À½
2024-05-12	È«Ãµ(212)	X	20.7	22.3	15.5	9.8	66.4	X	 	X	³·À½
2024-05-12	ÅÂ¹é(216)	X	19	20.3	14.4	8.3	60.8	X	 	X	³·À½
2024-05-12	Á¤¼±±º(217)	X	21.4	23	15.8	8.7	61.5	X	 	X	³·À½
2024-05-12	Á¦Ãµ(221)	X	19.9	20.5	15.6	10.3	71.6	X	 	X	³·À½
2024-05-12	º¸Àº(226)	X	20.4	21.3	15.6	10.7	68.4	X	 	X	³·À½
2024-05-12	Ãµ¾È(232)	X	20.3	21.1	15	9.6	70.6	X	 	X	³·À½
2024-05-12	º¸·É(235)	X	21.5	20.4	14.2	9.9	77.4	X	 	X	³·À½
2024-05-12	ºÎ¿©(236)	X	22.1	23	16.1	10.3	70.9	X	 	X	³·À½
2024-05-12	±Ý»ê(238)	X	21	22.1	16	10.3	67.1	X	 	X	³·À½
2024-05-12	¼¼Á¾(239)	X	20.7	21.5	15.9	11.1	66.1	X	 	X	³·À½
2024-05-12	ºÎ¾È(243)	X	20.1	19.6	16	11.5	70.6	X	 	X	³·À½
2024-05-12	ÀÓ½Ç(244)	X	20.7	22	16.1	10.4	65.3	X	 	X	³·À½
2024-05-12	Á¤À¾(245)	X	21.8	22	15.9	10.5	66.9	X	 	X	³·À½
2024-05-12	³²¿ø(247)	X	21.5	22.9	17.1	11.6	65.9	X	 	X	³·À½
2024-05-12	Àå¼ö(248)	X	19.8	20.2	15.1	8.6	67.4	X	 	X	³·À½
2024-05-12	¿µ±¤±º(252)	X	19.9	20	15.5	11.1	68.5	X	 	X	³·À½
2024-05-12	±èÇØ½Ã(253)	X	23.6	24.3	19.2	16.4	66.8	X	 	X	³·À½
2024-05-12	¼øÃ¢±º(254)	X	20.1	22	16.8	11.2	56.4	X	 	X	³·À½
2024-05-12	¾ç»ê½Ã(257)	X	24.1	25.5	19.6	13.5	75.3	X	 	X	³·À½
2024-05-12	°­Áø±º(259)	X	22.8	24.5	18.2	14.1	58.6	X	 	X	³·À½
2024-05-12	ÀåÈï(260)	X	22.3	23.5	17.7	11.7	58.5	X	 	X	³·À½
2024-05-12	ÇØ³²(261)	X	21.5	22.5	17.3	12.8	59.9	X	 	X	³·À½
2024-05-12	°íÈï(262)	X	22.4	23.7	18	11.5	65.6	X	 	X	³·À½
2024-05-12	ÀÇ·É±º(263)	X	23.7	24.2	18.6	11.9	71.9	X	 	X	³·À½
2024-05-12	ÇÔ¾ç±º(264)	X	22.5	24.5	18.5	11.5	56.8	X	 	X	³·À½
2024-05-12	Áøµµ±ºASOS(268)	X	20.5	20	16.5	14.3	63.5	X	 	X	³·À½
2024-05-12	ºÀÈ­(271)	X	20.6	21.5	16.4	9.5	64.5	X	 	X	³·À½
2024-05-12	¿µÁÖ(272)	X	20.4	21.3	17.4	14	57	X	 	X	³·À½
2024-05-12	¹®°æ(273)	X	21.2	22.2	17.4	12.1	57.3	X	 	X	³·À½
2024-05-12	Ã»¼Û±º(276)	X	21.1	22.7	17	9.7	68.1	X	 	X	³·À½
2024-05-12	¿µ´ö(277)	X	23	22.2	17.7	11.7	77.4	X	 	X	³·À½
2024-05-12	ÀÇ¼º(278)	X	21.9	23.7	18	11	67.4	X	 	X	³·À½
2024-05-12	±¸¹Ì(279)	X	22.3	23.9	18.6	14	54.9	X	 	X	³·À½
2024-05-12	¿µÃµ(281)	X	22.7	24.3	18.3	12.4	64	X	 	X	³·À½
2024-05-12	°æÁÖ½Ã(283)	X	22.8	25.1	19.4	14.2	54.5	X	 	X	³·À½
2024-05-12	°ÅÃ¢(284)	X	22	23.6	17.5	10.4	62	X	 	X	³·À½
2024-05-12	ÇÕÃµ(285)	X	23.1	25	18.6	12.2	64.6	X	 	X	³·À½
2024-05-12	¹Ð¾ç(288)	X	22.3	24.4	19	15	58.5	X	 	X	³·À½
2024-05-12	»êÃ»(289)	X	23	24.8	18.6	14.2	62.8	X	 	X	³·À½
2024-05-12	°ÅÁ¦(294)	X	22.8	22.9	18.1	14.4	79.6	X	 	X	³·À½
2024-05-12	³²ÇØ(295)	X	23.8	23.4	18.7	14.2	77.1	X	 	X	³·À½
2024-05-12	ºÎÃµ(433)	X	19.9	20.8	15.3	10.5	62	X	 	X	³·À½
2024-05-12	¾È¾ç(434)	X	16.7	21.4	16.8	11.8		X	 	X	³·À½
2024-05-12	±¤¸í(437)	X	21.2	22.8	17.1	12	61	X	 	X	³·À½
2024-05-12	±ºÆ÷(438)	X	20.9	22.7	16.6	11.2	61	X	 	X	³·À½
2024-05-12	±èÆ÷(441)	X		21.8	16.2	10.8		X	 	X	³·À½
2024-05-12	ÇÏ³²(444)	X	21.6	23	16	9.5	65	X	 	X	³·À½
2024-05-12	ÀÇ¿Õ(445)	X	20.6	21.1	15.2	10.9	71	X	 	X	³·À½
2024-05-12	Æ÷Ãµ(504)	X	21.6	22.6	16.1	10.2	68	X	 	X	³·À½
2024-05-12	°¡ÆòÁ¶Á¾(505)	X	21	22.1	15.3	8.9	70	X	 	X	³·À½
2024-05-12	¾È¼º(516)	X	21.6	21.5	15.5	10.5	73	X	 	X	³·À½
2024-05-12	°£¼º(517)	X	21.1	23	16.5	11.2	56	X	 	X	³·À½
2024-05-12	ÆòÃ¢(526)	X	19.8	21	14.9	9.2	64	X	 	X	³·À½
2024-05-12	ÀÇÁ¤ºÎ(532)	X	21.2	22.5	15.9	9.6	65	X	 	X	³·À½
2024-05-12	È¾¼º(536)	X	20.7	21.2	15.3	10.6	72	X	 	X	³·À½
2024-05-12	°í¾ç(540)	X	23.4	24.2	16.7	11.1	70	X	 	X	³·À½
2024-05-12	³²¾çÁÖ(541)	X	22.7	23.9	16.9	11.4	66	X	 	X	³·À½
2024-05-12	¾È»ê(545)	X	21.7	21.6	14.2	9.1	81	X	 	X	³·À½
2024-05-12	°æ±â±¤ÁÖ(546)	X	20.4	22	15.7	11	64	X	 	X	³·À½
2024-05-12	¿©ÁÖ(548)	X	21	21.4	15.7	10.9	71	X	 	X	³·À½
2024-05-12	¿ëÀÎ(549)	X	20.6	21.9	15.5	10.9	71	X	 	X	³·À½
2024-05-12	¿À»ê(550)	X	21.5	22.1	15.9	9.5	70	X	 	X	³·À½
2024-05-12	ÆòÅÃ(551)	X	20.7	20.7	15.5	11	75	X	 	X	³·À½
2024-05-12	È­Ãµ(555)	X	20.9	22.4	14.4	8.4	70	X	 	X	³·À½
2024-05-12	¾ç±¸(556)	X	20.3	22.2	14.5	7.9	67	X	 	X	³·À½
2024-05-12	½ÃÈï(565)	X	21.1	21.8	15.4	10	71	X	 	X	³·À½
2024-05-12	±¸¸®(569)	X	21.6	22.7	16.6	11.2	64	X	 	X	³·À½
2024-05-12	È­¼º(571)	X	20.6	21.1	15.6	10.4	72	X	 	X	³·À½
2024-05-12	¼º³²(572)	X	21.4	22.1	16.6	10.6	70	X	 	X	³·À½
2024-05-12	°úÃµ(590)	X	21.9	22.9	16.6	10.4	68	X	 	X	³·À½
2024-05-12	¾çÁÖ(598)	X	21.8	23.1	15.7	9.1	70	X	 	X	³·À½
2024-05-12	´Ü¾ç(601)	X	21.3	22.3	16.7	10.4	68	X	 	X	³·À½
2024-05-12	ÁøÃµ(602)	X	20.8	21.7	16	10.9	64	X	 	X	³·À½
2024-05-12	±«»ê(603)	X	21.1	22	15.2	9.3	73	X	 	X	³·À½
2024-05-12	¿ÁÃµ(604)	X	21.6	22.8	16	10.8	66	X	 	X	³·À½
2024-05-12	È«ºÏ(608)	X						X	 	X	³·À½
2024-05-12	°øÁÖ(612)	X	21.2	22.1	15.3	10	69	X	 	X	³·À½
2024-05-12	¼­Ãµ(614)	X	20.7	20.2	14.7	9.9	74	X	 	X	³·À½
2024-05-12	³í»ê(615)	X	21.7	22.7	16.6	11.4	65	X	 	X	³·À½
2024-05-12	´çÁø(616)	X	19.5	19.5	14.4	9.7	73	X	 	X	³·À½
2024-05-12	Ã»¾ç(618)	X	21.6	21.7	14	8.1	74	X	 	X	³·À½
2024-05-12	À½¼º(619)	X	20.8	20.8	15.1	10.1	74	X	 	X	³·À½
2024-05-12	ÁõÆò(623)	X	20.6	21.1	15.2	11	69	X	 	X	³·À½
2024-05-12	ÅÂ¾È(627)	X	21.6	21	14.2	8.1	72	X	 	X	³·À½
2024-05-12	¿¹»ê(628)	X	20.6	21.3	15.3	10.3	69	X	 	X	³·À½
2024-05-12	¾Æ»ê(634)	X	20.3	20.7	15.2	10.1	72	X	 	X	³·À½
2024-05-12	°è·æ(636)	X	21.1	21.8	15.1	7.4	68	X	 	X	³·À½
2024-05-12	¿¬ÃµÃ»»ê(652)	X	20.8	22.2	15.9	10.8	67	X	 	X	³·À½
2024-05-12	¾ç¾ç(670)	X	22.1	24.1	18	14	47	X	 	X	³·À½
2024-05-12	¹«¾È(699)	X	20.9	20.8	15.7	11	71	X	 	X	³·À½
2024-05-12	¹«ÁÖ(701)	X	20.6	21.8	15.9	9.3	64	X	 	X	³·À½
2024-05-12	ÀÍ»ê(702)	X	21.2	21.7	16.8	11.6	63	X	 	X	³·À½
2024-05-12	Áø¾È(703)	X	19.9	20.5	14.9	8.5	71	X	 	X	³·À½
2024-05-12	´ã¾ç(706)	X	23.3	24.6	17.8	12.6	67	X	 	X	³·À½
2024-05-12	±¸·Ê(709)	X	22.5	23.6	18.1	12.3	68	X	 	X	³·À½
2024-05-12	³ªÁÖ(710)	X	21.7	22.8	16.7	11	62	X	 	X	³·À½
2024-05-12	¼øÃµ½Ã(712)	X	23	24.5	19.4	15.9	61	X	 	X	³·À½
2024-05-12	±¤¾çÀ¾(713)	X	23.1	25.4	19.2	13.9	63	X	 	X	³·À½
2024-05-12	Àå¼º(730)	X	21.6	22.7	16.3	10.3	66	X	 	X	³·À½
2024-05-12	¿µ¾Ï(731)	X	22.4	23	17	10.2	66	X	 	X	³·À½
2024-05-12	º¸¼º(732)	X	20.9	22.5	17	12.9	63	X	 	X	³·À½
2024-05-12	¿ÏÁÖ(734)	X	22.8	23.4	16.1	9.4	72	X	 	X	³·À½
2024-05-12	±èÁ¦(737)	X	20.8	21.1	16	11.9	73	X	 	X	³·À½
2024-05-12	È­¼ø(741)	X	21.8	23.2	17.2	11.1	60	X	 	X	³·À½
2024-05-12	ÇÔÆò(754)	X	21.5	22.4	16.8	13.1	61	X	 	X	³·À½
2024-05-12	°î¼º(768)	X	22.4	23.8	17.1	10.2	63	X	 	X	³·À½
2024-05-12	¾ÐÇØµµ(789)	X	21	20.6	16.5	12.5	70	X	 	X	³·À½
2024-05-12	¿µ¾ç(801)	X	21	22.3	16.9	9.5	69	X	 	X	³·À½
2024-05-12	¼ºÁÖ(810)	X	22	24.4	19	13.3	48	X	 	X	³·À½
2024-05-12	°í·É(812)	X	22.8	24.1	17.7	11.5	72	X	 	X	³·À½
2024-05-12	Ã»µµ(813)	X	22.6	24.3	18.1	13.2	61	X	 	X	³·À½
2024-05-12	¿¹Ãµ(815)	X	21.6	23.1	17.8	12.2	64	X	 	X	³·À½
2024-05-12	±èÃµ(822)	X	23.1	25.1	19.4	13.9	52	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	±ºÀ§(823)	X	22.2	23.1	18.2	12	67	X	 	X	³·À½
2024-05-12	Ä¥°î(825)	X	22.1	23.4	19.1	15.3	58	X	 	X	³·À½
2024-05-12	°æ»ê(827)	X	22.3	24.6	19.6	16.5	52	X	 	X	³·À½
2024-05-12	»ïÃ´(876)	X	22.7	23.7	17.8	13.9	64	X	 	X	³·À½
2024-05-12	¼ÓÃÊ(90)	X	22.3	24.7	18.5	14	44.6	X	 	X	³·À½
2024-05-12	»ïÃµÆ÷(907)	X	24.2	23.5	18.7	15.6	76	X	 	X	³·À½
2024-05-12	°í¼º(918)	X	23.2	23.4	19	15.3	78	X	 	X	³·À½
2024-05-12	Ã¢³ç(919)	X	23	24.6	19.3	16	61	X	 	X	³·À½
2024-05-12	ÇÔ¾È(920)	X	23.6	24	17.9	12.1	75	X	 	X	³·À½
2024-05-12	ºÏÃáÃµ(93)	X	21	22.6	15.1	8.4	69.4	X	 	X	³·À½
